timestamp,square_id,internet_traffic
2013-12-15T23:00:00+00:00,5059,441.672546387
2013-12-15T23:10:00+00:00,5059,419.49041748
2013-12-15T23:20:00+00:00,5059,458.69052124
2013-12-15T23:30:00+00:00,5059,376.882293701
2013-12-15T23:40:00+00:00,5059,391.433532715
2013-12-15T23:50:00+00:00,5059,399.157104492
2013-12-16T00:10:00+00:00,5059,385.950134277
2013-12-16T00:30:00+00:00,5059,306.333496094
2013-12-16T03:00:00+00:00,5059,273.420227051
2013-12-16T04:50:00+00:00,5059,351.996765137
2013-12-16T05:20:00+00:00,5059,356.13885498
2013-12-16T05:30:00+00:00,5059,379.861541748
2013-12-16T05:50:00+00:00,5059,362.327697754
2013-12-16T06:00:00+00:00,5059,336.921295166
2013-12-16T06:10:00+00:00,5059,387.865570068
2013-12-16T06:20:00+00:00,5059,423.198669434
2013-12-16T06:30:00+00:00,5059,417.713317871
2013-12-16T06:40:00+00:00,5059,510.818817139
2013-12-16T06:50:00+00:00,5059,628.735473633
2013-12-16T07:00:00+00:00,5059,652.691894531
2013-12-16T07:10:00+00:00,5059,753.315368652
2013-12-16T07:20:00+00:00,5059,865.507629395
2013-12-16T07:30:00+00:00,5059,1030.15112305
2013-12-16T07:40:00+00:00,5059,1117.86682129
2013-12-16T07:50:00+00:00,5059,1233.9095459
2013-12-16T08:00:00+00:00,5059,1470.96557617
2013-12-16T08:10:00+00:00,5059,1422.92700195
2013-12-16T08:20:00+00:00,5059,1544.35876465
2013-12-16T08:30:00+00:00,5059,1486.47314453
2013-12-16T08:40:00+00:00,5059,1645.57971191
2013-12-16T08:50:00+00:00,5059,1592.69311523
2013-12-16T09:00:00+00:00,5059,1657.25842285
2013-12-16T09:10:00+00:00,5059,1826.06652832
2013-12-16T09:20:00+00:00,5059,1808.70825195
2013-12-16T09:30:00+00:00,5059,1875.30895996
2013-12-16T09:40:00+00:00,5059,1989.42089844
2013-12-16T09:50:00+00:00,5059,2004.0847168
2013-12-16T10:00:00+00:00,5059,1969.17871094
2013-12-16T10:10:00+00:00,5059,2179.05664062
2013-12-16T10:20:00+00:00,5059,1960.84973145
2013-12-16T10:30:00+00:00,5059,2145.31860352
2013-12-16T10:40:00+00:00,5059,2040.90673828
2013-12-16T10:50:00+00:00,5059,2195.24208188
2013-12-16T11:00:00+00:00,5059,2022.1895752
2013-12-16T11:10:00+00:00,5059,2323.52734375
2013-12-16T11:20:00+00:00,5059,2495.875
2013-12-16T11:30:00+00:00,5059,2464.4230957
2013-12-16T11:40:00+00:00,5059,2476.30615234
2013-12-16T11:50:00+00:00,5059,2539.38110352
2013-12-16T12:00:00+00:00,5059,2632.00415039
2013-12-16T12:10:00+00:00,5059,2742.97973633
2013-12-16T12:20:00+00:00,5059,2816.91918945
2013-12-16T12:30:00+00:00,5059,2694.39477539
2013-12-16T12:40:00+00:00,5059,2837.20507812
2013-12-16T12:50:00+00:00,5059,2750.32177734
2013-12-16T13:00:00+00:00,5059,2658.7253418
2013-12-16T13:10:00+00:00,5059,2835.86425781
2013-12-16T13:20:00+00:00,5059,2527.24682617
2013-12-16T13:30:00+00:00,5059,2783.30322266
2013-12-16T13:40:00+00:00,5059,2780.87695312
2013-12-16T13:50:00+00:00,5059,2606.87304688
2013-12-16T14:00:00+00:00,5059,2706.43676758
2013-12-16T14:10:00+00:00,5059,2718.70727539
2013-12-16T14:20:00+00:00,5059,2670.83374023
2013-12-16T14:30:00+00:00,5059,2603.96850586
2013-12-16T14:40:00+00:00,5059,2679.75805664
2013-12-16T14:50:00+00:00,5059,2733.19970703
2013-12-16T15:00:00+00:00,5059,2612.44897461
2013-12-16T15:10:00+00:00,5059,2607.88431597
2013-12-16T15:20:00+00:00,5059,2600.80639648
2013-12-16T15:30:00+00:00,5059,2551.45111607
2013-12-16T15:40:00+00:00,5059,2638.75976562
2013-12-16T15:50:00+00:00,5059,2478.1784668
2013-12-16T16:00:00+00:00,5059,2446.88110352
2013-12-16T16:10:00+00:00,5059,2535.59619141
2013-12-16T16:20:00+00:00,5059,2512.92504883
2013-12-16T16:30:00+00:00,5059,2307.38891602
2013-12-16T16:40:00+00:00,5059,2658.26147461
2013-12-16T16:50:00+00:00,5059,2455.61083984
2013-12-16T17:00:00+00:00,5059,2245.7650311
2013-12-16T17:10:00+00:00,5059,2354.20751953
2013-12-16T17:20:00+00:00,5059,1998.79650879
2013-12-16T17:30:00+00:00,5059,2138.46508789
2013-12-16T17:40:00+00:00,5059,2126.70019531
2013-12-16T17:50:00+00:00,5059,2064.65478516
2013-12-16T18:00:00+00:00,5059,1884.56811523
2013-12-16T18:10:00+00:00,5059,1955.05078125
2013-12-16T18:20:00+00:00,5059,1855.93017578
2013-12-16T18:30:00+00:00,5059,1565.99279785
2013-12-16T18:40:00+00:00,5059,1579.44836426
2013-12-16T18:50:00+00:00,5059,1513.63903809
2013-12-16T19:00:00+00:00,5059,1392.04992676
2013-12-16T19:10:00+00:00,5059,1395.40283203
2013-12-16T19:20:00+00:00,5059,1279.70996094
2013-12-16T19:30:00+00:00,5059,1097.52148438
2013-12-16T19:40:00+00:00,5059,1231.46130371
2013-12-16T19:50:00+00:00,5059,1128.23925781
2013-12-16T20:00:00+00:00,5059,1067.16369629
2013-12-16T20:10:00+00:00,5059,1099.23352051
2013-12-16T20:20:00+00:00,5059,1046.6237793
2013-12-16T20:30:00+00:00,5059,1041.07312012
2013-12-16T20:40:00+00:00,5059,821.331787109
2013-12-16T20:50:00+00:00,5059,930.309143066
2013-12-16T21:00:00+00:00,5059,853.10748291
2013-12-16T21:10:00+00:00,5059,937.327636719
2013-12-16T21:20:00+00:00,5059,920.513671875
2013-12-16T21:30:00+00:00,5059,793.410705566
2013-12-16T21:40:00+00:00,5059,726.356567383
2013-12-16T21:50:00+00:00,5059,673.386779785
2013-12-16T22:00:00+00:00,5059,617.956665039
2013-12-16T22:10:00+00:00,5059,685.409118652
2013-12-16T22:20:00+00:00,5059,621.335021973
2013-12-16T22:30:00+00:00,5059,526.318725586
2013-12-16T22:40:00+00:00,5059,547.079956055
2013-12-16T22:50:00+00:00,5059,503.76184082
2013-12-16T23:00:00+00:00,5059,499.72265625
2013-12-16T23:10:00+00:00,5059,555.647888184
2013-12-16T23:20:00+00:00,5059,453.335327148
2013-12-16T23:30:00+00:00,5059,434.283935547
2013-12-16T23:40:00+00:00,5059,637.172180176
2013-12-16T23:50:00+00:00,5059,376.212005615
2013-12-17T00:00:00+00:00,5059,420.135070801
2013-12-17T03:30:00+00:00,5059,253.199478149
2013-12-17T05:20:00+00:00,5059,331.435974121
2013-12-17T05:30:00+00:00,5059,294.91027832
2013-12-17T05:40:00+00:00,5059,379.765869141
2013-12-17T05:50:00+00:00,5059,342.5234375
2013-12-17T06:00:00+00:00,5059,393.172790527
2013-12-17T06:10:00+00:00,5059,446.573455811
2013-12-17T06:20:00+00:00,5059,479.435424805
2013-12-17T06:30:00+00:00,5059,454.653869629
2013-12-17T06:40:00+00:00,5059,547.223449707
2013-12-17T06:50:00+00:00,5059,753.225891113
2013-12-17T07:00:00+00:00,5059,753.22253418
2013-12-17T07:10:00+00:00,5059,822.97833252
2013-12-17T07:20:00+00:00,5059,964.622558594
2013-12-17T07:30:00+00:00,5059,1101.34558105
2013-12-17T07:40:00+00:00,5059,1134.72314453
2013-12-17T07:50:00+00:00,5059,1312.66040039
2013-12-17T08:00:00+00:00,5059,1345.03869629
2013-12-17T08:10:00+00:00,5059,1523.0501709
2013-12-17T08:20:00+00:00,5059,1506.79907227
2013-12-17T08:30:00+00:00,5059,1429.3996582
2013-12-17T08:40:00+00:00,5059,1725.21386719
2013-12-17T08:50:00+00:00,5059,1701.83874512
2013-12-17T09:00:00+00:00,5059,1577.609375
2013-12-17T09:10:00+00:00,5059,1667.21289062
2013-12-17T09:20:00+00:00,5059,2018.10632324
2013-12-17T09:30:00+00:00,5059,1858.73583984
2013-12-17T09:40:00+00:00,5059,2042.65380859
2013-12-17T09:50:00+00:00,5059,2169.49194336
2013-12-17T10:00:00+00:00,5059,2249.63232422
2013-12-17T10:10:00+00:00,5059,2106.16943359
2013-12-17T10:20:00+00:00,5059,2229.25366211
2013-12-17T10:30:00+00:00,5059,2159.44677734
2013-12-17T10:40:00+00:00,5059,2290.66210938
2013-12-17T10:50:00+00:00,5059,2401.21435547
2013-12-17T11:00:00+00:00,5059,2385.29760742
2013-12-17T11:10:00+00:00,5059,2661.90405273
2013-12-17T11:20:00+00:00,5059,2626.52539062
2013-12-17T11:30:00+00:00,5059,2428.91113281
2013-12-17T11:40:00+00:00,5059,2513.70214844
2013-12-17T11:50:00+00:00,5059,2821.74739408
2013-12-17T12:00:00+00:00,5059,2690.36425781
2013-12-17T12:10:00+00:00,5059,2948.35176134
2013-12-17T12:20:00+00:00,5059,2993.53222656
2013-12-17T12:30:00+00:00,5059,2996.54285395
2013-12-17T12:40:00+00:00,5059,3117.42736971
2013-12-17T12:50:00+00:00,5059,2843.81811523
2013-12-17T13:00:00+00:00,5059,2960.93066406
2013-12-17T13:10:00+00:00,5059,2878.71533203
2013-12-17T13:20:00+00:00,5059,2714.57739258
2013-12-17T13:30:00+00:00,5059,2532.05273438
2013-12-17T13:40:00+00:00,5059,2733.59057617
2013-12-17T13:50:00+00:00,5059,2677.9375
2013-12-17T14:00:00+00:00,5059,2387.07324219
2013-12-17T14:10:00+00:00,5059,2728.27197266
2013-12-17T14:20:00+00:00,5059,2464.68530273
2013-12-17T14:30:00+00:00,5059,2876.13037109
2013-12-17T14:40:00+00:00,5059,2787.34399414
2013-12-17T14:50:00+00:00,5059,2882.91430664
2013-12-17T15:00:00+00:00,5059,2713.57739258
2013-12-17T15:10:00+00:00,5059,3107.20751953
2013-12-17T15:20:00+00:00,5059,3033.37511373
2013-12-17T15:30:00+00:00,5059,3072.18286133
2013-12-17T15:40:00+00:00,5059,3164.29003906
2013-12-17T15:50:00+00:00,5059,2918.452353
2013-12-17T16:00:00+00:00,5059,2866.40991211
2013-12-17T16:10:00+00:00,5059,2683.27362442
2013-12-17T16:20:00+00:00,5059,3020.50195312
2013-12-17T16:30:00+00:00,5059,2573.31665039
2013-12-17T16:40:00+00:00,5059,2828.06347656
