timestamp,square_id,internet_traffic
2013-12-15T23:00:00+00:00,5161,343.761260986
2013-12-15T23:10:00+00:00,5161,335.303955078
2013-12-15T23:20:00+00:00,5161,321.910827637
2013-12-15T23:30:00+00:00,5161,286.512756348
2013-12-15T23:40:00+00:00,5161,299.661315918
2013-12-16T00:00:00+00:00,5161,235.491470337
2013-12-16T03:40:00+00:00,5161,200.509994507
2013-12-16T04:30:00+00:00,5161,202.235961914
2013-12-16T04:50:00+00:00,5161,187.607818604
2013-12-16T05:00:00+00:00,5161,199.046600342
2013-12-16T05:30:00+00:00,5161,223.352172852
2013-12-16T05:40:00+00:00,5161,245.714767456
2013-12-16T05:50:00+00:00,5161,222.856231689
2013-12-16T06:00:00+00:00,5161,260.924285889
2013-12-16T06:10:00+00:00,5161,247.201675415
2013-12-16T06:20:00+00:00,5161,266.171234131
2013-12-16T06:30:00+00:00,5161,276.306335449
2013-12-16T06:40:00+00:00,5161,298.928741455
2013-12-16T06:50:00+00:00,5161,312.389923096
2013-12-16T07:00:00+00:00,5161,394.887207031
2013-12-16T07:10:00+00:00,5161,431.520935059
2013-12-16T07:20:00+00:00,5161,415.402679443
2013-12-16T07:30:00+00:00,5161,571.259521484
2013-12-16T07:40:00+00:00,5161,687.500732422
2013-12-16T07:50:00+00:00,5161,701.359680176
2013-12-16T08:00:00+00:00,5161,786.649536133
2013-12-16T08:10:00+00:00,5161,864.53137207
2013-12-16T08:20:00+00:00,5161,827.686950684
2013-12-16T08:30:00+00:00,5161,943.073242188
2013-12-16T08:40:00+00:00,5161,941.922241211
2013-12-16T08:50:00+00:00,5161,958.762756348
2013-12-16T09:00:00+00:00,5161,1005.68212891
2013-12-16T09:10:00+00:00,5161,947.194702148
2013-12-16T09:20:00+00:00,5161,1039.7557373
2013-12-16T09:30:00+00:00,5161,1177.94689941
2013-12-16T09:40:00+00:00,5161,1378.11987305
2013-12-16T09:50:00+00:00,5161,1307.91442871
2013-12-16T10:00:00+00:00,5161,1375.51525879
2013-12-16T10:10:00+00:00,5161,1535.13586426
2013-12-16T10:20:00+00:00,5161,1551.1011076
2013-12-16T10:30:00+00:00,5161,1844.82092285
2013-12-16T10:40:00+00:00,5161,1830.64733887
2013-12-16T10:50:00+00:00,5161,1691.13684082
2013-12-16T11:00:00+00:00,5161,1946.19140625
2013-12-16T11:10:00+00:00,5161,2060.52856445
2013-12-16T11:20:00+00:00,5161,1895.33947754
2013-12-16T11:30:00+00:00,5161,2091.2590332
2013-12-16T11:40:00+00:00,5161,2280.43530273
2013-12-16T11:50:00+00:00,5161,2099.23828125
