timestamp,square_id,internet_traffic
2013-10-31T23:00:00+00:00,5161,374.286315918
2013-10-31T23:10:00+00:00,5161,365.309539795
2013-10-31T23:20:00+00:00,5161,416.397674561
2013-10-31T23:30:00+00:00,5161,349.4324646
2013-10-31T23:40:00+00:00,5161,268.562133789
2013-10-31T23:50:00+00:00,5161,326.638183594
2013-11-01T00:00:00+00:00,5161,209.015762329
2013-11-01T00:10:00+00:00,5161,231.264892578
2013-11-01T00:20:00+00:00,5161,187.800308228
2013-11-01T00:40:00+00:00,5161,174.652648926
2013-11-01T01:00:00+00:00,5161,146.731002808
2013-11-01T01:20:00+00:00,5161,131.282623291
2013-11-01T01:50:00+00:00,5161,166.28692627
2013-11-01T02:00:00+00:00,5161,126.676216125
2013-11-01T02:10:00+00:00,5161,137.791107178
2013-11-01T02:30:00+00:00,5161,125.371459961
2013-11-01T02:50:00+00:00,5161,135.888092041
2013-11-01T03:50:00+00:00,5161,133.31388855
2013-11-01T04:10:00+00:00,5161,142.683837891
2013-11-01T04:30:00+00:00,5161,107.007698059
2013-11-01T05:30:00+00:00,5161,165.665237427
2013-11-01T06:10:00+00:00,5161,151.483306885
2013-11-01T06:20:00+00:00,5161,181.065628052
2013-11-01T06:30:00+00:00,5161,154.84223938
2013-11-01T06:50:00+00:00,5161,226.459869385
2013-11-01T07:00:00+00:00,5161,206.126846313
2013-11-01T07:10:00+00:00,5161,182.152542114
2013-11-01T07:20:00+00:00,5161,182.47744751
2013-11-01T07:30:00+00:00,5161,235.754959106
2013-11-01T07:40:00+00:00,5161,279.073638916
2013-11-01T07:50:00+00:00,5161,235.042037964
2013-11-01T08:00:00+00:00,5161,218.573303223
2013-11-01T08:10:00+00:00,5161,332.145751953
2013-11-01T08:20:00+00:00,5161,363.966156006
2013-11-01T08:30:00+00:00,5161,312.866241455
2013-11-01T08:40:00+00:00,5161,379.233459473
2013-11-01T08:50:00+00:00,5161,627.051466428
2013-11-01T09:00:00+00:00,5161,528.572143555
2013-11-01T09:10:00+00:00,5161,644.301330566
2013-11-01T09:20:00+00:00,5161,666.938171387
2013-11-01T09:30:00+00:00,5161,1203.72265625
2013-11-01T09:40:00+00:00,5161,1042.24658203
2013-11-01T09:50:00+00:00,5161,970.875244141
2013-11-01T10:00:00+00:00,5161,1482.69262695
2013-11-01T10:10:00+00:00,5161,1293.87475586
2013-11-01T10:20:00+00:00,5161,1622.98537902
2013-11-01T10:30:00+00:00,5161,2098.09863281
2013-11-01T10:40:00+00:00,5161,1797.82287598
2013-11-01T10:50:00+00:00,5161,1967.84346029
2013-11-01T11:00:00+00:00,5161,2035.71704102
2013-11-01T11:10:00+00:00,5161,2247.54150391
2013-11-01T11:20:00+00:00,5161,2707.50268555
2013-11-01T11:30:00+00:00,5161,2843.06689453
2013-11-01T11:40:00+00:00,5161,2645.25466633
2013-11-01T11:50:00+00:00,5161,3306.88810539
2013-11-01T12:00:00+00:00,5161,2794.78051758
2013-11-01T12:10:00+00:00,5161,3061.1953125
2013-11-01T12:20:00+00:00,5161,3272.87037182
2013-11-01T12:30:00+00:00,5161,3177.71508789
2013-11-01T12:40:00+00:00,5161,3183.21463597
2013-11-01T12:50:00+00:00,5161,3495.54443359
2013-11-01T13:00:00+00:00,5161,3515.50035703
2013-11-01T13:10:00+00:00,5161,3465.15698242
2013-11-01T13:20:00+00:00,5161,3249.40722656
2013-11-01T13:30:00+00:00,5161,3618.73440599
2013-11-01T13:40:00+00:00,5161,3456.66468906
2013-11-01T13:50:00+00:00,5161,3479.19360352
2013-11-01T14:00:00+00:00,5161,4694.87744141
2013-11-01T14:10:00+00:00,5161,3764.26941681
2013-11-01T14:20:00+00:00,5161,3465.12552357
2013-11-01T14:30:00+00:00,5161,3864.29956055
2013-11-01T14:40:00+00:00,5161,3529.08447266
2013-11-01T14:50:00+00:00,5161,4334.24187374
